5.0892,0.3877,4.700,3.000
5.4410,0.4359,4.350,3.000
5.7616,0.5192,4.000,3.000
6.1226,0.6801,4.000,3.000
6.4440,0.8500,4.000,3.000
6.7419,1.0642,3.500,3.000
6.9747,1.2307,3.000,2.500
7.2673,1.5269,2.500,1.800
7.4614,1.7087,2.500,1.200
7.6555,1.9319,2.500,1.200
7.8443,2.1771,2.500,1.200
8.0188,2.4819,2.300,1.350
8.1951,2.8339,2.500,1.500
8.3071,3.1280,2.500,1.560
8.4091,3.4330,2.750,1.630
8.5132,3.7555,3.000,1.750
8.5914,4.0376,3.200,1.750
8.6523,4.3516,3.400,1.750
8.7077,4.7393,4.100,1.550
8.6796,5.0447,3.700,1.500
8.5799,5.3064,3.300,1.350
8.3931,5.5731,2.900,1.200
8.0931,5.8023,2.700,1.350
7.7927,5.8881,2.500,1.500
7.4288,5.8228,2.438,1.475
7.1350,5.6784,2.375,1.450
6.9657,5.4767,2.250,1.400
6.8590,5.2370,3.000,2.000
6.8020,5.0590,3.000,1.300
6.7500,4.9090,3.000,1.230
6.6948,4.7680,3.000,1.150
6.6355,4.6305,3.250,1.150
6.5700,4.4827,3.500,1.150
6.5030,4.3562,2.900,1.125
6.4086,4.2159,2.300,1.100
6.3116,4.1134,2.200,1.050
6.2079,4.0117,2.150,1.025
6.1006,3.9377,2.100,1.000
5.9422,3.8660,2.100,1.000
5.7431,3.8091,2.100,1.000
5.5899,3.7858,2.100,1.000
5.4049,3.7769,2.100,1.000
5.2002,3.8065,2.100,1.000
5.0060,3.8790,2.700,1.000
4.8620,3.9880,2.700,1.000
4.7360,4.0900,2.700,1.250
4.6143,4.2193,2.700,1.500
4.4493,4.4263,2.700,1.750
4.3013,4.6453,3.000,2.000
4.1474,4.8914,3.000,2.000
4.0463,5.0716,3.000,2.000
3.9164,5.2895,3.500,2.000
3.7930,5.4835,3.500,2.000
3.6538,5.7215,3.500,2.000
3.5088,5.9130,3.500,2.000
3.3532,6.1067,3.000,2.000
3.2058,6.2791,3.000,2.000
3.0209,6.4339,2.750,1.750
2.8071,6.6099,2.500,1.500
2.5601,6.7869,2.750,1.500
2.3160,6.9230,3.600,1.500
2.0370,7.0170,4.000,1.500
1.6888,7.0757,4.000,1.500
1.2020,7.0710,4.000,1.480
0.7160,7.0660,5.000,7.290
0.2290,7.0610,5.500,6.324
-0.2570,7.0560,5.500,5.838
-0.7440,7.0510,5.300,5.351
-1.2300,7.0460,5.300,4.865
-1.7160,7.0420,5.300,4.379
-2.2030,7.0370,5.000,3.892
-2.6890,7.0320,4.700,3.406
-3.1760,7.0270,4.300,2.919
-3.6620,7.0220,4.000,2.433
-4.1490,7.0170,3.700,1.946
-4.6350,7.0120,3.500,1.460
-5.1338,7.0058,3.500,0.961
-5.6030,7.0056,3.250,0.492
-6.0950,6.9980,2.750,2.000
-6.5737,6.9817,2.300,1.200
-7.0229,6.8890,2.300,1.200
-7.3170,6.7541,2.300,1.200
-7.5390,6.6050,2.300,1.100
-7.7176,6.4527,2.250,1.050
-7.8462,6.2744,2.000,1.000
-7.9148,6.1127,2.000,1.000
-7.9472,5.9043,2.000,1.000
-7.9360,5.6888,2.000,1.000
-7.8863,5.4648,2.150,1.000
-7.7440,5.2420,2.750,1.000
-7.5710,5.0730,3.250,1.000
-7.3498,4.9045,3.500,1.430
-7.1250,4.8000,3.500,1.850
-6.8430,4.7400,4.000,1.930
-6.5330,4.7110,4.000,2.000
-6.1980,4.6890,4.000,2.000
-5.8370,4.6860,4.000,2.000
-5.3987,4.6942,4.000,1.800
-4.9864,4.6984,4.000,1.800
-4.5239,4.7055,4.500,1.800
-4.0605,4.7223,4.500,1.800
-3.5793,4.7481,5.000,1.800
-3.0491,4.7848,5.000,1.800
-2.5019,4.8271,5.000,1.800
-2.0173,4.8686,5.000,1.800
-1.5964,4.8998,5.000,1.800
-1.1988,4.9226,3.500,1.500
-0.8047,4.9274,3.250,1.425
-0.4323,4.9100,3.000,1.350
-0.0947,4.8808,2.750,1.200
0.2155,4.8376,2.500,1.050
0.4479,4.7850,2.250,0.975
0.6599,4.6951,2.000,0.900
0.8307,4.5691,2.000,0.875
0.9453,4.4037,2.000,0.850
1.0299,4.2468,2.000,0.850
1.0669,4.0662,2.000,0.850
1.0847,3.9041,2.000,0.850
1.0621,3.7273,2.000,0.850
1.0287,3.5373,2.000,0.850
0.9840,3.3558,2.000,0.850
0.8826,3.1645,2.250,1.175
0.7361,2.9715,2.500,1.500
0.5050,2.7877,2.750,1.500
0.2140,2.6101,3.000,1.500
-0.1714,2.5091,3.500,1.500
-0.5448,2.5052,4.000,1.500
-0.8839,2.5136,4.200,1.500
-1.2412,2.5339,4.700,1.500
-1.5635,2.5399,5.000,1.650
-1.8154,2.5465,5.000,1.800
-2.0344,2.5493,5.000,1.800
-2.2248,2.5517,5.000,1.800
-2.3997,2.5522,5.000,1.800
-2.5858,2.5392,5.000,1.800
-2.8068,2.5262,5.000,1.800
-3.0944,2.4993,5.000,1.800
-3.3775,2.4730,5.000,1.800
-3.6735,2.4323,4.700,1.800
-3.9701,2.3931,4.500,1.800
-4.2378,2.3546,4.500,1.800
-4.4638,2.3120,4.300,1.800
-4.7201,2.2691,4.300,1.800
-4.9400,2.2326,4.300,1.800
-5.1391,2.1916,4.300,1.800
-5.3405,2.1476,4.300,1.800
-5.5832,2.0913,4.000,1.500
-5.8755,2.0194,4.000,1.400
-6.1748,1.9413,3.800,1.250
-6.4737,1.8475,3.700,1.250
-6.7764,1.7309,3.600,1.250
-7.0445,1.5651,3.500,1.250
-7.3132,1.3731,3.300,1.250
-7.4871,1.2156,3.250,1.075
-7.6761,0.9957,3.000,0.900
-7.7840,0.7040,2.750,0.825
-7.8234,0.4182,2.500,0.750
-7.8075,0.2222,2.250,0.800
-7.7178,0.0483,2.000,0.850
-7.6006,-0.0851,2.000,0.825
-7.4703,-0.1915,2.000,0.800
-7.3347,-0.2769,2.000,0.750
-7.1300,-0.3480,2.250,0.810
-6.9080,-0.4120,2.500,0.880
-6.7010,-0.4460,3.000,1.000
-6.3720,-0.5060,3.400,1.150
-6.0710,-0.5270,4.000,1.300
-5.7240,-0.5353,6.000,3.000
-5.2899,-0.5027,6.000,3.000
-4.7882,-0.4600,6.000,9.565
-4.2866,-0.4172,6.000,9.062
-3.7849,-0.3886,6.000,8.559
-3.2832,-0.3458,6.000,8.056
-2.7815,-0.3031,6.000,7.552
-2.2798,-0.2603,6.000,7.049
-1.7782,-0.2175,6.000,6.545
-1.2765,-0.1747,6.000,6.042
-0.7748,-0.1178,6.000,5.537
-0.2731,-0.0892,6.000,5.035
0.2285,-0.0464,6.000,4.531
0.7302,-0.0036,6.000,4.028
1.2319,0.0391,6.000,3.524
1.7336,0.0819,6.000,3.021
2.2353,0.1247,6.000,2.517
2.7369,0.1675,6.000,2.014
3.2386,0.2102,6.000,1.510
3.7403,0.2530,6.000,1.007
4.2420,0.2958,6.000,0.503
4.7436,0.3386,6.000,3.000
